年度,單位,案件,廠商,廠商設立日,結標日,設立到結標天數,廠商資本額,標案金額,標案金額/資本額,網址
2019,臺南市政府社會局,臺南市政府社會局109年度社福卡採購案,一卡通票證股份有限公司,2014-01-29,2019-12-30,2161,1140000000,3300000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191231&fn=BDM-1-52978637.xml
2019,臺南市政府社會局,臺南市政府社會局108年購置高頂復康巴士,台灣福祉科技有限公司,2003-09-23,2019-12-12,5924,30000000,1512300,0.05,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191219&fn=BDM-1-52961765.xml
2019,臺南市政府社會局,臺南市松柏育樂中心耐震補強暨修繕工程,龍銓土木工程有限公司,2009-03-11,2018-12-27,3578,16000000,29105000,1.82,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190103&fn=BDM-1-52667054.xml
2019,臺南市政府社會局,臺南市安南區鹽田里第8鄰塩安路300巷28弄26號等5間安置住宅修繕採購案,全營土木工程有限公司,2016-11-02,2019-12-17,1140,1000000,255000,0.26,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191220&fn=BDM-1-52963531.xml
2019,臺南市政府社會局,臺南市立仁愛之家建物安全維護、修繕及園區建設工程,新毅營造工程有限公司,2015-04-30,2019-11-28,1673,5000000,8180000,1.64,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191219&fn=BDM-1-52961324.xml
2019,臺南市政府社會局,108年度臺南市政府社會局親職教育宣導便條本組採購案,順耀印刷廣告事業有限公司,2007-01-23,2019-11-12,4676,1000000,275650,0.28,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52954351&tenderCaseNo=1082006
2019,臺南市政府社會局,臺南市政府社會局108年度弱勢家庭居家設備及學習用品開口契約採購案,台灣精品開發有限公司,2008-06-02,2019-12-03,4201,1001000,576050,0.58,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191209&fn=BDM-1-52947894.xml
2019,臺南市政府社會局,臺南市政府社會局委託辦理「108年度臺南市兒童及少年生活狀況與福利需求調查」,趨勢民意調查股份有限公司,2010-12-30,2019-10-31,3227,30000000,1000000,0.03,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191125&fn=BDM-1-52932779.xml
2019,臺南市政府社會局,臺南市政府社會局108年度辦理國民年金訪視及宣導業務宣導品採購案,軒彩企業社(獨資),2004-05-14,2019-11-12,5660,200000,810000,4.05,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191118&fn=BDM-1-52924886.xml
2019,臺南市政府社會局,108年度績優志工暨績優團隊表揚活動,勁威活動行銷有限公司,2000-07-05,2019-10-17,7043,2000000,430000,0.22,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191105&fn=BDM-1-52913170.xml
2019,臺南市政府社會局,臺南市108年度長期照顧服務滿意度調查計畫,故鄉市場調查股份有限公司,1994-07-11,2019-09-10,9192,12000000,725000,0.06,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191021&fn=BDM-1-52899208.xml
2019,臺南市政府社會局,臺南市政府社會局東區暨安平區暨新豐區社會福利服務中心室內裝修工程委託規劃設計監造案,豪文室內裝修設計工作室,1997-06-03,2019-09-05,8129,2000000,507050,0.25,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190926&fn=BDM-1-52880940.xml
2019,臺南市政府社會局,臺南市政府社會局委託辦理108年度身心障礙者及高齡者社區多元福利服務日本參訪活動,新晨旅行社有限公司,2011-02-14,2019-09-18,3138,30000000,168308,0.01,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190919&fn=BDM-1-52875939.xml
2019,臺南市政府社會局,臺南市政府社會局108年民生物資開口契約採購案,台灣囝仔行銷有限公司,2017-11-21,2019-03-12,476,1000000,1755200,1.76,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190314&fn=BDM-1-52722152.xml
2019,臺南市政府社會局,臺南市政府社會局委託辦理108年度鑽石婚表揚活動,跨介文化傳播有限公司,2006-10-04,2019-07-30,4682,3000000,638050,0.21,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190905&fn=BDM-1-52865808.xml
2019,臺南市政府社會局,臺南市108年度重陽節百歲人瑞禮品金鎖片採購案,王鼎貴金屬股份有限公司,1988-09-12,2019-08-27,11306,59081000,2841800,0.05,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190830&fn=BDM-1-52860980.xml
2019,臺南市政府社會局,108年度臺南市政府社會局全球資訊網站移轉服務案,哈瑪星科技股份有限公司,2000-03-13,2019-08-29,7108,150000000,350000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190830&fn=BDM-1-52861733.xml
2019,臺南市政府社會局,臺南市政府社會局委託經營高齡及身障體健中心,明根股份有限公司,2005-09-27,2019-07-30,5054,80000000,671490,0.01,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190829&fn=BDM-1-52859778.xml
2019,臺南市政府社會局,臺南長照月-溫馨9久，照顧你我。長照系列感恩活動,生命樹時創美學有限公司,2013-01-24,2019-07-11,2359,5000000,905866,0.18,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190809&fn=BDM-1-52845141.xml
2019,臺南市政府社會局,臺南市108年度父親節感恩表揚活動,跨介文化傳播有限公司,2006-10-04,2019-06-20,4642,3000000,665050,0.22,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190705&fn=BDM-1-52814990.xml
2019,臺南市政府社會局,臺南市政府無障礙福利之家電梯設備汰舊更新,統一精工股份有限公司,1991-12-09,2019-05-23,10027,990000000,2289338,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190624&fn=BDM-1-52803310.xml
2019,臺南市政府社會局,衛生福利部新營醫院北門分院轉型多元長照資源中心委託民間經營管理案-可行性評估、先期作業規劃及招商作業,十方都市開發顧問有限公司,2009-02-11,2019-05-21,3751,10880000,2190500,0.2,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190618&fn=BDM-1-52798332.xml
2018,臺南市政府社會局,臺南市政府社會局永康區暨麻豆區家庭福利服務中心室內裝修工程,永全室內裝修工程有限公司,2006-07-12,2018-11-01,4495,3000000,3980000,1.33,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20181105&fn=BDM-1-52597268.xml
2019,臺南市政府社會局,臺南市安南區鹽田里第8鄰塩安路300巷28弄25號等10間安置住宅修繕採購案,全營土木工程有限公司,2016-11-02,2019-05-16,925,1000000,197000,0.2,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190521&fn=BDM-1-52775865.xml
2019,臺南市政府社會局,108年度臺南市政府社會局國民年金宣導品採購案,尚賀企業社(獨資),2016-11-11,2019-05-14,914,200000,581000,2.91,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52773697&tenderCaseNo=1082005
2019,臺南市政府社會局,臺南市政府社會局108年購置3輛小型復康巴士,台灣福祉科技有限公司,2003-09-23,2019-05-14,5712,30000000,2683500,0.09,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190516&fn=BDM-1-52772552.xml
2019,臺南市政府社會局,臺南市政府社會局委託經營兒童福利服務中心空間設計及施作案,互動策略有限公司,2002-12-16,2019-04-02,5951,1000000,1405000,1.41,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190502&fn=BDM-1-52760680.xml
2019,臺南市政府社會局,臺南市政府社會局108年度弱勢家庭居家環境改善補助開口契約採購案,台灣精品開發有限公司,2008-06-02,2019-04-18,3972,1001000,1035100,1.03,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190423&fn=BDM-1-52751898.xml
2019,臺南市政府社會局,臺南市108年度母親節感恩表揚活動,跨介文化傳播有限公司,2006-10-04,2019-03-26,4556,3000000,688050,0.23,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190412&fn=BDM-1-52744549.xml
2019,臺南市政府社會局,臺南市政府社會局青少年福利服務網站建置,派趣行動整合科技股份有限公司,2012-11-21,2019-01-15,2246,10000000,920500,0.09,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190222&fn=BDM-1-52707653.xml
2019,臺南市政府社會局,臺南市政府社會局108年婦女節慶祝活動,沐荳設計有限公司,2018-06-22,2019-01-24,216,3050000,715050,0.23,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190212&fn=BDM-1-52698566.xml
2018,臺南市政府社會局,臺南市政府社會局107年愛心餐食補給站計畫,統一超商股份有限公司,1987-06-10,2018-06-26,11339.041666667,10500000000,2810150,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20180628&fn=BDM-1-52485278.xml
2018,臺南市政府社會局,臺南市政府社會局107年愛心餐食補給站計畫,全家便利商店股份有限公司,1988-08-18,2018-06-26,10904.041666667,3000000000,2810150,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20180628&fn=BDM-1-52485278.xml
2018,臺南市政府社會局,臺南市政府社會局107年愛心餐食補給站計畫,來來超商股份有限公司,1988-05-12,2018-06-26,11002.041666667,1600000000,2810150,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20180628&fn=BDM-1-52485278.xml
2019,臺南市政府社會局,108年度納智捷電動公務車2組電池租賃案,裕隆電能股份有限公司,2010-06-15,2019-01-17,3138,1000000000,240000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190122&fn=BDM-1-52686088.xml
2020,臺南市政府家庭暴力暨性侵害防治中心,110年保護性業務交通接送服務計畫,台灣大車隊股份有限公司,2005-09-09,2020-11-20,5551,1000000000,550000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201209&fn=BDM-1-53266994.xml
2019,臺南市政府家庭暴力暨性侵害防治中心,108充實集中派案中心辦公空間及設施設備計畫-新增設府外電話機16臺及電話配線,信瑞股份有限公司,1992-09-05,2019-10-01,9887,15000000,120000,0.01,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191007&fn=BDM-1-52888979.xml
2021,臺南市政府消防局,臺南市政府消防局110年度個人用L型胸掛式照明燈採購案,上揚工安器材股份有限公司,1991-09-16,2021-10-21,10993,10000000,218400,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211028&fn=BDM-1-53536955.xml
2021,臺南市政府消防局,臺南市災害防救專用Thuraya行動衛星電話汰換建置案,中華電信股份有限公司企業客戶分公司,2006-12-29,2021-09-28,5387,10000000,5520000,0.55,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211028&fn=BDM-1-53537104.xml
2021,臺南市政府消防局,110年度臺南市消防史料館無障礙設施工程案,結興建築工程有限公司,2016-12-29,2021-10-20,1756,10000000,760000,0.08,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211027&fn=BDM-1-53535302.xml
2021,臺南市政府消防局,臺南市政府消防局第七救災救護大隊辦公廳舍修繕工程第1次變更設計,和晟營造有限公司,2001-04-30,2021-10-19,7477,3600000,75018,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211026&fn=BDM-1-53534735.xml
2021,臺南市政府消防局,臺南市政府消防局110年度個人用救命器採購案,亘祐有限公司,2014-11-07,2021-10-15,2534,3000000,365000,0.12,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211022&fn=BDM-1-53532554.xml
2021,臺南市政府消防局,臺南市北區延平段1551及1564地號改道新設水溝工程,兆勝營造工程有限公司,2006-09-20,2021-09-30,5489,12000000,220000,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211013&fn=BDM-1-53524746.xml
2021,臺南市政府消防局,臺南市政府消防局110年度3期大型柴油車輛加裝空氣污染防制設備採購開口契約案,勁綠環保科技有限公司,2017-07-28,2021-09-01,1496,6000000,430000,0.07,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210909&fn=BDM-1-53501194.xml
2021,臺南市政府消防局,臺南市政府消防局110年度消防水帶採購案,欣帝實業有限公司,1994-06-23,2021-08-25,9925,5000000,795000,0.16,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210902&fn=BDM-1-53495351.xml
2021,臺南市政府消防局,臺南市政府消防局第五救災救護大隊大灣分隊辦公廳舍新建工程,繁華工程有限公司,1971-05-12,2021-08-17,18360,29000000,46360000,1.6,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210819&fn=BDM-1-53484468.xml
2021,臺南市政府消防局,臺南市政府消防局110年度皮鞋採購案,台灣彰利有限公司,1999-06-01,2021-07-15,8080,7000000,2160000,0.31,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210818&fn=BDM-1-53482045.xml
2021,臺南市政府消防局,臺南市政府消防局110年度購置行動無線電機派遣台相關設備案,三商電腦股份有限公司,1976-12-09,2021-07-19,16293,2900000000,350000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210812&fn=BDM-1-53478276.xml
2021,臺南市政府消防局,臺南市政府消防局110年度勤務雨衣雨鞋採購案,磊新企業有限公司,1986-08-15,2021-07-05,12743.041666667,3500000,1440000,0.41,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210802&fn=BDM-1-53469048.xml
2021,臺南市政府消防局,臺南市政府消防局110年度義消救護外套採購案,冠瑋國際企業有限公司,2005-07-26,2021-06-17,5805,5000000,4440000,0.89,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210720&fn=BDM-1-53456982.xml
2021,臺南市政府消防局,臺南市政府消防局第七救災救護大隊辦公廳舍修繕工程,和晟營造有限公司,2001-04-30,2021-07-08,7374,3600000,593600,0.16,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210713&fn=BDM-1-53450718.xml
2021,臺南市政府消防局,110年化學消防車ONE-SEVEN空氣壓縮泡沫系統電腦設備(含軟體安裝)汰換案,鼎澄實業有限公司,1995-11-22,2021-06-18,9340,6800000,300000,0.04,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210625&fn=BDM-1-53436353.xml
2021,臺南市政府消防局,臺南市政府消防局第六救災救護大隊辦公廳舍新建工程(第1次變更設計),華光營造有限公司,2002-12-26,2021-06-08,6739,25000000,1820000,0.07,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210622&fn=BDM-1-53432082.xml
2021,臺南市政府消防局,110年中央空調冷卻水塔等工程,南欣工程設計有限公司,1993-06-04,2021-06-08,10231,20000000,2792000,0.14,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210617&fn=BDM-1-53428277.xml
2021,臺南市政府消防局,臺南市政府消防局第五大隊歸仁分隊及第六大隊和緯分隊廳舍耐震補強工程規劃設計監造案,統勝工程顧問有限公司,2005-11-01,2021-04-20,5649,1000000,1460102,1.46,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210519&fn=BDM-1-53405640.xml
2021,臺南市政府消防局,臺南市政府消防局第六救災救護大隊公園分隊辦公廳舍興建工程第1次變更設計,兆勝營造工程有限公司,2006-09-20,2021-05-06,5342,12000000,1510000,0.13,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210514&fn=BDM-1-53401847.xml
2021,臺南市政府消防局,臺南市政府消防局110年度「購置大橋特搜分隊支援整合用無線電相關設備」案,盛凱通訊有限公司,1994-11-17,2021-03-31,9631,15000000,670000,0.04,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210511&fn=BDM-1-53398464.xml
2021,臺南市政府消防局,臺南市政府消防局110年度119報案派遣設備委外維護案,三商電腦股份有限公司,1976-12-09,2021-04-27,16210,2900000000,1430000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210510&fn=BDM-1-53397128.xml
2021,臺南市政府消防局,臺南市政府消防局110年度消防鞋採購案,勁齊有限公司,1990-04-18,2021-03-29,11303.041666667,20000000,321000,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210507&fn=BDM-1-53396722.xml
2021,臺南市政府消防局,臺南市政府消防局110年度大型車輛MAN底盤保養採購開口契約案,南興汽車修理廠有限公司,2008-10-08,2021-04-22,4579,1000000,688509,0.69,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210429&fn=BDM-1-53388334.xml
2021,臺南市政府消防局,臺南市永華災害應變中心投影模組及相關設備汰換案,三商電腦股份有限公司,1976-12-09,2021-03-02,16154,2900000000,3460000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210422&fn=BDM-1-53382193.xml
2021,臺南市政府消防局,臺南市政府消防局110年度五用氣體偵測警報器感測元件暨相關配件採購案,興昇儀器有限公司,2011-04-18,2021-04-08,3643,1000000,369000,0.37,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210419&fn=BDM-1-53379500.xml
2021,臺南市政府消防局,臺南市政府消防局110年度救災指揮車採購案,景同股份有限公司,2001-07-23,2021-02-25,7157,60000000,6250000,0.1,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210415&fn=BDM-1-53376102.xml
2021,臺南市政府消防局,臺南市政府消防局110年度大型車輛Mercedes-Benz底盤保養採購開口契約案,金賓汽車股份有限公司,2001-03-21,2021-03-30,7314,790000000,653738,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210412&fn=BDM-1-53372546.xml
