年度,單位,案件,廠商,廠商設立日,結標日,設立到結標天數,廠商資本額,標案金額,標案金額/資本額,網址
2020,屏東縣屏東市公所,110年度屏東市轄管公園綠地水電設施維修工程(開口契約),順等企業工程有限公司,1987-04-28,2020-12-30,12300.041666667,8200000,850000,0.1,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201231&fn=BDM-1-53295350.xml
2020,屏東縣屏東市公所,屏東市永大、北區、東區、中央第2商場設施改善工程,丞信營造有限公司,2011-10-24,2020-12-30,3355,6000000,5850000,0.98,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201231&fn=BDM-1-53295167.xml
2020,屏東縣屏東市公所,110年度屏東市轄區公園公廁環境清潔維護,寶儷工程有限公司,2015-11-18,2020-12-16,1855,100000,1490000,14.9,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201230&fn=BDM-1-53291902.xml
2020,屏東縣屏東市公所,2021年屏東市新春燈會燈區委託設計、製作及展出案,順裕昕光電有限公司,2018-03-23,2020-12-09,992,6000000,2980000,0.5,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201230&fn=BDM-1-53291952.xml
2020,屏東縣屏東市公所,109年屏東市里長報紙訂閱,自由文化事業股份有限公司,2005-07-01,2019-12-11,5276,300000000,177000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201230&fn=BDM-1-53292031.xml
2020,屏東縣屏東市公所,2021屏東市新春晚會暨市集活動案,鳳凰國際公關顧問有限公司,2009-08-19,2020-12-09,4130,7500000,950000,0.13,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201230&fn=BDM-1-53291884.xml
2020,屏東縣屏東市公所,110年度屏東縣屏東市公所保全系統服務,中華警安保全股份有限公司,1999-12-31,2020-12-16,7656,145000000,330000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201224&fn=BDM-1-53285907.xml
2020,屏東縣屏東市公所,110年度屏東市各公墓清理作業,慈祐企業社,2005-06-23,2020-12-23,5662,200000,472590,2.36,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201224&fn=BDM-1-53285932.xml
2020,屏東縣屏東市公所,長安里竹圍巷等路面改善工程,鴻甲營造有限公司,2017-10-20,2020-12-23,1160,15000000,350000,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201224&fn=BDM-1-53285949.xml
2020,屏東縣屏東市公所,龍華里龍華路146巷路面改善工程,鴻甲營造有限公司,2017-10-20,2020-12-23,1160,15000000,309000,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201224&fn=BDM-1-53285988.xml
2020,屏東縣屏東市公所,屏東市公有零售市場110年度環境清潔維護,苾富國際有限公司,2018-05-04,2020-12-16,957,1500000,2300000,1.53,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201224&fn=BDM-1-53286582.xml
2020,屏東縣屏東市公所,屏東市公所110年公文系統暨資訊設備網路系統委外維護,慈暉電腦有限公司,1987-04-01,2020-11-25,12292,22000000,240000,0.01,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201218&fn=BDM-1-53278543.xml
2020,屏東縣屏東市公所,109-屏東市勝利里協和路道路改善工程,鴻甲營造有限公司,2017-10-20,2020-12-16,1153,15000000,593000,0.04,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201217&fn=BDM-1-53276339.xml
2020,屏東縣屏東市公所,109-屏東市海豐街69巷149-5號旁道路改善工程,鴻甲營造有限公司,2017-10-20,2020-12-16,1153,15000000,445000,0.03,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201217&fn=BDM-1-53276320.xml
2020,屏東縣屏東市公所,110年屏東市公所大樓(含廁所)及周邊環境清潔維護,手勤生活手作工坊,2019-04-22,2020-12-09,597,200000,360000,1.8,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201210&fn=BDM-1-53267891.xml
2020,屏東縣屏東市公所,屏東市台糖街周邊人行友善空間建置與景觀綠美化改善工程委託規劃設計監造技術服務,宏鑌工程顧問有限公司,2011-03-08,2020-11-25,3550,100000,2671488,26.71,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201208&fn=BDM-1-53264803.xml
2020,屏東縣屏東市公所,109-屏東市清溪里武威街129巷等路面改善工程,鴻甲營造有限公司,2017-10-20,2020-12-02,1139,15000000,650000,0.04,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201203&fn=BDM-1-53259590.xml
2020,屏東縣屏東市公所,109-屏東市萬年里建復路20巷旁排水改善工程,尚鼎工程有限公司,2008-11-06,2020-11-18,4395,1000000,308000,0.31,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201119&fn=BDM-1-53245125.xml
2020,屏東縣屏東市公所,崇蘭里廣東路1284巷道路改善工程,邑川營造工程有限公司,2014-03-24,2020-11-18,2431,25000000,490000,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201119&fn=BDM-1-53245158.xml
2020,屏東縣屏東市公所,桂林街（重慶路至中山路）路面改善工程,邑川營造工程有限公司,2014-03-24,2020-11-18,2431,25000000,465000,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201119&fn=BDM-1-53245186.xml
2020,屏東縣屏東市公所,109-屏東市建國里蕉市巷等路面改善工程,甘霖土木包工業,1984-04-13,2020-11-18,13368,1100000,292000,0.27,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201119&fn=BDM-1-53245105.xml
2020,屏東縣屏東市公所,屏東市109年度轄區道路及排水等零星工程(開口契約第二標),甘霖土木包工業(獨資),1984-04-13,2020-11-11,13361,1100000,2258000,2.05,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201112&fn=BDM-1-53238431.xml
2020,屏東縣屏東市公所,信和里信和段586地號旁農路延伸工程,尚鼎工程有限公司,2008-11-06,2020-11-11,4388,1000000,518000,0.52,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201112&fn=BDM-1-53238448.xml
2020,屏東縣屏東市公所,瑞光里民生東路排水改善工程,甘霖土木包工業,1984-04-13,2020-11-04,13354,1100000,532000,0.48,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201105&fn=BDM-1-53232132.xml
2020,屏東縣屏東市公所,109-屏東市仁義里海豐街84巷等道路排水改善工程,塏旺營造工程有限公司,1996-09-13,2020-11-04,8818,3600000,1116000,0.31,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201105&fn=BDM-1-53232115.xml
2020,屏東縣屏東市公所,厚生里建民路路面改善工程,瑞鳳營造股份有限公司,1998-12-09,2020-10-28,7994,6000000,1080000,0.18,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201029&fn=BDM-1-53226115.xml
2020,屏東縣屏東市公所,北興里永吉街等道路改善工程,鴻甲營造有限公司,2017-10-20,2020-10-14,1090,15000000,350000,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201029&fn=BDM-1-53226704.xml
2020,屏東縣屏東市公所,109-屏東市南京路(永福路至信義路)路面改善工程,冠億土木工程有限公司,2005-08-18,2020-10-21,5543,3050000,789000,0.26,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201022&fn=BDM-1-53220146.xml
2020,屏東縣屏東市公所,瑞光里瑞華街等道路改善工程,冠億土木工程有限公司,2005-08-18,2020-10-14,5536,3050000,475600,0.16,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201015&fn=BDM-1-53214345.xml
2020,屏東縣屏東市公所,109年度屏東市清潔隊各式清潔車輛機具維修第二階段,元銘企業社,2007-05-15,2020-10-14,4901,200000,1087500,5.44,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201015&fn=BDM-1-53214315.xml
2020,屏東縣屏東市公所,109-屏東市歸心里歸仁路35號前排水改善工程,塏旺營造工程有限公司,1996-09-13,2020-10-14,8797,3600000,1348000,0.37,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201015&fn=BDM-1-53214294.xml
2020,屏東縣屏東市公所,屏東市109年度路燈材料購置,利順德企業有限公司,2001-09-27,2020-10-07,6950,2000000,743799,0.37,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201008&fn=BDM-1-53209209.xml
2020,屏東縣屏東市公所,屏東市和興段779地號土地旁道路拓寬工程委託規劃設計監造技術服務案,協昌工程顧問有限公司,2010-05-04,2020-09-17,3789,2000000,1435200,0.72,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201005&fn=BDM-1-53205284.xml
2020,屏東縣屏東市公所,109-屏東市海豐里海豐80號道路改善工程,鴻甲營造有限公司,2017-10-20,2020-09-30,1076,15000000,380007,0.03,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201005&fn=BDM-1-53205193.xml
2020,屏東縣屏東市公所,屏東市里民活動中心折合式會議桌乙批,原鄉企業社(獨資),2005-09-22,2020-09-24,5481,200000,172710,0.86,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200930&fn=BDM-1-53204000.xml
2020,屏東縣屏東市公所,廣東路744巷等路面改善工程,冠億土木工程有限公司,2005-08-18,2020-09-23,5515,3050000,2286200,0.75,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200924&fn=BDM-1-53198840.xml
2020,屏東縣屏東市公所,109-屏東市頂柳里頂柳路462巷排水改善工程,甘霖土木包工業,1984-04-13,2020-09-23,13312,1100000,1378000,1.25,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200924&fn=BDM-1-53198868.xml
2020,屏東縣屏東市公所,屏東市清溪里社區活動中心新建工程,允陽營造有限公司,1999-04-15,2020-09-16,7825,3600000,14480000,4.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200917&fn=BDM-1-53192945.xml
2020,屏東縣屏東市公所,龍華里龍華段191地號道路改善工程,尚鼎工程有限公司,2008-11-06,2020-09-16,4332,1000000,383000,0.38,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200917&fn=BDM-1-53192962.xml
2020,屏東縣屏東市公所,109年度資源回收工作計畫-屏東市清潔隊資源回收車車輛機具維修,輝明車體有限公司,2009-06-26,2020-09-09,4093,15000000,176000,0.01,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200910&fn=BDM-1-53187359.xml
2020,屏東縣屏東市公所,109-屏東市和興里排水溝改善工程,振益營造有限公司,2011-11-04,2020-09-09,3232,10000000,4760000,0.48,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200910&fn=BDM-1-53187338.xml
2020,屏東縣屏東市公所,天津街(濟南街至勝利路)路面改善工程,博緯土木包工業(獨資),2015-01-14,2020-09-02,2058,1000000,560000,0.56,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200903&fn=BDM-1-53182141.xml
2020,屏東縣屏東市公所,崇德一路與迪化街等道路改善工程,鴻甲營造有限公司,2017-10-20,2020-09-02,1048,15000000,470000,0.03,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200903&fn=BDM-1-53182152.xml
2020,屏東縣屏東市公所,濟南街6巷等路面改善工程,甘霖土木包工業,1984-04-13,2020-09-02,13291,1100000,402000,0.37,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200903&fn=BDM-1-53182183.xml
2020,屏東縣屏東市公所,109年度農地野鼠共同防治計畫-0.005%可滅鼠毒餌藥劑採購案,宇慶化工股份有限公司,1979-08-16,2020-09-02,14993,15000000,266861,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200903&fn=BDM-1-53182223.xml
2020,屏東縣屏東市公所,屏東市公勤一街瓶頸段開闢工程(第二期),尚鼎工程有限公司,2008-11-06,2020-08-31,4316,1000000,3880000,3.88,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200901&fn=BDM-1-53179597.xml
2020,屏東縣屏東市公所,屏東市瑞光里社區活動中心新建工程,元創營造有限公司,2018-12-22,2020-08-26,613,3600000,22000000,6.11,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200827&fn=BDM-1-53176227.xml
2020,屏東縣屏東市公所,(109)屏東市永安里擇要道路改善工程,冠億土木工程有限公司,2005-08-18,2020-08-26,5487,3050000,1261080,0.41,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200827&fn=BDM-1-53176267.xml
2020,屏東縣屏東市公所,「屏東市永大、北區、東區、中央市場第2商場設施改善」委託規劃設計監造技術服務,磐古工程顧問有限公司,2010-03-11,2020-08-05,3800,300000,745000,2.48,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200820&fn=BDM-1-53170912.xml
2020,屏東縣屏東市公所,屏東市民生路(復興路至自由路)路面改善工程,瑞鳳營造有限公司,1998-12-09,2020-08-19,7924,6000000,3050000,0.51,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200820&fn=BDM-1-53171105.xml
2020,屏東縣屏東市公所,屏東市清潔隊109年勞工安全衛生暨環境教育研習,運通國際旅行社有限公司,2006-02-23,2020-07-29,5270,10000000,900000,0.09,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200811&fn=BDM-1-53163080.xml
2020,屏東縣屏東市公所,前進里建國路405巷75弄等道路改善工程,甘霖土木包工業,1984-04-13,2020-08-05,13263,1100000,585000,0.53,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200806&fn=BDM-1-53159494.xml
2020,屏東縣屏東市公所,永安里建南路167號前排水改善工程,甘霖土木包工業,1984-04-13,2020-07-29,13256,1100000,457000,0.42,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200730&fn=BDM-1-53153868.xml
2020,屏東縣屏東市公所,109-屏東市新生里復興南路一段108巷等巷道路面改善工程,博緯土木包工業(獨資),2015-01-14,2020-07-29,2023,1000000,720000,0.72,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200730&fn=BDM-1-53153883.xml
2020,屏東縣屏東市公所,屏東市建華二街及建華三街道路拓寬工程-屏東市建華三街道路拓寬等工程」委託規劃設計監造技術服務,協昌工程顧問有限公司,2010-05-04,2020-06-24,3704,2000000,1063892,0.53,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200724&fn=BDM-1-53149106.xml
2020,屏東縣屏東市公所,信和里忠信27號及仁義里25至34號前等路面改善工程,鴻甲營造有限公司,2017-10-20,2020-07-22,1006,15000000,790000,0.05,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200723&fn=BDM-1-53147994.xml
2020,屏東縣屏東市公所,屏東市109年度轄區交通設施工程(開口契約),弘宮企業有限公司,1981-08-12,2020-07-15,14217,7500000,1448000,0.19,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200716&fn=BDM-1-53142065.xml
2020,屏東縣屏東市公所,屏東火車站前光復路積淹水改善工程,尚鼎工程有限公司,2008-11-06,2020-06-24,4248,1000000,3518000,3.52,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200629&fn=BDM-1-53125418.xml
2020,屏東縣屏東市公所,109年度屏東縣屏東市公所數位社區監視系統服務租賃案,觀昇有線電視股份有限公司,1996-10-22,2020-06-03,8625,1600000000,2950000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200629&fn=BDM-1-53125768.xml
2020,屏東縣屏東市公所,市立殯儀館解剖室整修工程第一次變更設計新增項目,鑫茂億營造有限公司,2000-11-14,2020-06-12,7150,6000000,940000,0.16,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200624&fn=BDM-1-53123545.xml
2020,屏東縣屏東市公所,屏東市大同高中周邊人行友善空間建置與景觀綠美化改善計畫,鴻銓營造有限公司,2016-07-22,2020-06-17,1426,3600000,15150000,4.21,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200618&fn=BDM-1-53118354.xml
2020,屏東縣屏東市公所,屏東市豐田公園及自立陸橋下空地綠美化工程,承鼎營造有限公司,1998-09-07,2020-06-10,7947,5000000,896000,0.18,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200611&fn=BDM-1-53112087.xml
2020,屏東縣屏東市公所,屏東市立殯儀館火化爐爐床更新,中亞環保工程股份有限公司,1995-06-30,2020-05-27,9098,42000000,318000,0.01,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200604&fn=BDM-1-53106928.xml
2020,屏東縣屏東市公所,(109)屏東市信義路(重慶路-中山路)路面改善工程,鴻甲營造有限公司,2017-10-20,2020-05-27,950,15000000,705000,0.05,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200529&fn=BDM-1-53101856.xml
2020,屏東縣屏東市公所,109-屏東市頂柳里頂柳路462巷道路排水改善工程,甘霖土木包工業,1984-04-13,2020-05-27,13193,1100000,673000,0.61,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200528&fn=BDM-1-53100850.xml
2020,屏東縣屏東市公所,莊敬街一、二段等路面改善工程,偉展營造有限公司,2016-09-19,2020-05-13,1332,25000000,3800000,0.15,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200514&fn=BDM-1-53088288.xml
2020,屏東縣屏東市公所,(109)屏東市龍華里龍華路282巷路面改善工程,博緯土木包工業(獨資),2015-01-14,2020-05-13,1946,1000000,717000,0.72,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200514&fn=BDM-1-53088269.xml
2020,屏東縣屏東市公所,(109)屏東市新興里、公館里等巷道路面改善工程,邑川營造工程有限公司,2014-03-24,2020-05-13,2242,25000000,890000,0.04,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200514&fn=BDM-1-53088328.xml
2020,屏東縣屏東市公所,新興社區大肚堀排水溝改善工程,德睿營造工程有限公司,2013-02-27,2020-05-06,2625,12000000,1446000,0.12,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200507&fn=BDM-1-53082545.xml
2020,屏東縣屏東市公所,義勇里台糖二街路面改善工程,博緯土木包工業(獨資),2015-01-14,2020-05-06,1939,1000000,478000,0.48,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200507&fn=BDM-1-53082527.xml
2020,屏東縣屏東市公所,空翔里高原街(勝利路至迪化街)道路改善工程,博緯土木包工業(獨資),2015-01-14,2020-04-29,1932,1000000,402000,0.4,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200430&fn=BDM-1-53077005.xml
2020,屏東縣屏東市公所,空翔里迪化街(博愛路至洛陽街)道路改善工程,博緯土木包工業,2015-01-14,2020-04-29,1932,1000000,342000,0.34,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200430&fn=BDM-1-53077026.xml
2020,屏東縣屏東市公所,屏東市建華二街及建華三街道路拓寬工程-屏東市建華二街道路拓寬工程,旻毅有限公司,2012-11-20,2020-04-01,2689,5000000,1230600,0.25,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200422&fn=BDM-1-53069756.xml
